Name,Value,Timestamp,Step
"epoch",1.0,1610020647653,199
"eval_loss",0.02743374928832054,1610020655292,199
"eval_precision",0.8362989323843416,1610020655292,199
"eval_recall",0.8958068614993647,1610020655292,199
"eval_f1",0.8650306748466258,1610020655292,199
"epoch",1.0,1610020655292,199
